Name_Station,Latitude_Station,Longitude_Station,Number_Of_Bikes,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,Brandy's Piano Bar,1,432.89698605374207,1,3.7,2,298,1.0,Gay Bars,museum
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,Great Hall Balcony Bar,1,1149.466113432043,1,3.6,2,20,0.0,Wine Bars,museum
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,Gagosian,1,884.0453908377989,1,3.8,3,4,1.0,Art Galleries,museum
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,Mnuchin Gallery,1,918.4584571630356,1,4.0,4,3,1.0,Art Galleries,museum
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,Doyle New York,1,739.1267614733061,1,1.9,4,11,1.0,Art Galleries,museum
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,Loop of the Loom - UES,1,636.9783522947612,1,4.9,2,21,1.0,Arts & Crafts,school
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,School of Rock,1,483.4006614181887,1,4.0,3,7,1.0,Specialty Schools,school
"Quik Park: 81 St, 1st & York",40.773513,-73.951505,10,The New York Conservatory of Music,1,972.233202822786,1,3.4,2,5,1.0,Musical Instruments & Teachers,school
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jeannie's,1,1080.954334732475,1,4.7,2,26,1.0,Italian,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Just Salad,1,903.5223749102812,1,4.7,2,41,1.0,Salad,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Le Cafe Coffee,1,997.6969266448464,0,4.6,1,10,1.0,Cafes,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Pop's Pizzas,1,925.117110914643,1,4.6,1,212,0.0,Pizza,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Sushi Kaito,1,611.5675932122887,1,4.6,4,211,1.0,Sushi Bars,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Simply Noodles,1,725.034794607021,1,4.6,2,140,1.0,Noodles,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Casbah - Halal Cart,1,530.2441128884013,1,4.6,1,309,1.0,Halal,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Wafels & Dinges,1,475.6750414127181,0,4.5,1,197,1.0,Food Stands,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Sala Thai Restaurant,1,875.4558088147687,1,4.5,2,910,1.0,Thai,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Per Se,1,833.0023967991092,1,4.5,4,1894,1.0,French,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Broad Nosh Bagels & Deli,1,871.469082236104,1,4.4,2,256,1.0,Bagels,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Morty’s Wine & Beer Bar,1,361.2808344693025,1,4.4,2,26,1.0,Wine Bars,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Dark Bullet Sake & Oyster Bar,1,690.8069807048203,1,4.4,2,161,1.0,Japanese,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Jin,1,680.5506006355521,1,4.4,2,545,1.0,Korean,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Los Viajeros Food Truck,0,742.679735075907,1,4.4,1,62,1.0,Food Trucks,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Tatiana By Kwame Onwuachi,1,441.2568965621416,1,4.4,4,309,1.0,Caribbean,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Westville,1,980.6419029104052,1,4.3,2,284,1.0,New American,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Neapolitan Express,1,756.5959348487727,1,4.3,2,6,1.0,Pizza,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Rex,1,648.7851435732717,1,4.3,2,644,1.0,Coffee & Tea,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Dave's Hot Chicken,1,1059.8140355372614,1,4.3,2,229,1.0,Chicken Shop,restaurant
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,"Levain Bakery - Upper West Side, NYC",1,1047.853833806161,1,4.6,2,748,1.0,Bakeries,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Le Cafe Coffee,1,997.6969266448464,0,4.6,1,10,1.0,Cafes,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Huascar & Co Bakeshop,1,844.3264939494592,1,4.5,2,314,1.0,Bakeries,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Broad Nosh Bagels & Deli,1,871.469082236104,1,4.4,2,256,1.0,Bagels,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Mille-Feuille Bakery,1,1029.759858878573,1,4.4,2,459,1.0,Coffee & Tea,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Afficionado Coffee Roasters,1,912.063655361266,1,4.4,2,40,1.0,Coffee & Tea,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Rex,1,648.7851435732717,1,4.3,2,644,1.0,Coffee & Tea,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Tommy's Food,1,161.6817291982792,1,4.7,1,3,0.0,Food Trucks,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Venchi,1,988.2431489246372,1,4.2,2,130,1.0,Chocolatiers & Shops,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Sensuous Bean,1,706.2990409363574,1,4.1,2,107,1.0,Coffee & Tea,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Giacomo’s,1,656.1563242377372,1,4.1,1,55,0.0,Delis,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Breads Bakery,1,640.2760383587025,1,4.1,2,347,1.0,Coffee & Tea,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Harvest Kitchen,1,878.4528269926584,1,4.1,2,405,1.0,New American,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Le Botaniste,1,533.9617104130594,1,4.1,2,83,1.0,Vegan,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Juice Generation,1,930.665563736488,1,4.1,2,225,1.0,Juice Bars & Smoothies,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Daily Provisions,1,1142.8909030790346,1,4.0,2,219,1.0,Cafes,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Bāng Bar,1,815.0460280970759,1,4.0,1,122,1.0,Korean,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Coffee Project New York | Hell's Kitchen,1,999.7629588146756,1,4.0,1,43,1.0,Coffee & Tea,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,CBS Station Break,1,616.9526136184069,0,5.0,1,1,0.0,Cafes,coffee
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jazz at Lincoln Center - The Appel Room,1,884.9771843300198,1,4.7,2,47,1.0,Music Venues,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Lincoln Center,1,297.6449660340284,1,4.5,3,305,1.0,Performing Arts,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Alice Tully Hall,1,445.6185339520789,1,4.5,2,34,1.0,Music Venues,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Morty’s Wine & Beer Bar,1,361.2808344693025,1,4.4,2,26,1.0,Wine Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Dark Bullet Sake & Oyster Bar,1,690.8069807048203,1,4.4,2,161,1.0,Japanese,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,David Geffen Hall,1,472.3846079178235,1,4.4,2,22,0.0,Music Venues,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Westville,1,980.6419029104052,1,4.3,2,284,1.0,New American,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Blue Ribbon Sushi Bar & Grill-Roof Deck,1,876.9833895177321,1,4.3,2,9,1.0,Lounges,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jazz at Lincoln Center - Rose Theater,1,676.0297624806784,1,4.3,3,35,1.0,Music Venues,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Giardino 54,1,953.632741854687,1,4.3,3,244,1.0,Wine Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,New York Philharmonic,1,441.2568965621416,1,4.2,3,64,1.0,Performing Arts,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Vanguard Wine Bar,1,437.5295791909234,1,4.2,2,206,1.0,Wine Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Ardesia Wine Bar,1,999.6442151916892,1,4.2,3,424,1.0,Wine Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Mamasita Bar & Grill,1,822.5042656506927,1,4.2,3,1665,1.0,Mexican,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Masseria dei Vini,1,707.9100197052925,1,4.2,3,529,1.0,Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Owl's Tail,1,927.5378166410944,1,4.2,2,153,1.0,Cocktail Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Marea,1,958.6816302327884,1,4.2,4,2396,1.0,Italian,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Ascent Lounge,1,776.687300407586,1,4.1,3,146,1.0,Cocktail Bars,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Lilly's Cocktail and Wine,1,826.7164442354189,1,4.1,2,177,1.0,New American,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Tessa,1,1043.7677935920844,1,4.0,3,501,1.0,New American,bar
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Phillips Club,1,401.1945193662816,1,4.4,4,9,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Mandarin Oriental - New York,1,744.0343231268637,1,4.2,4,224,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Hotel Beacon,1,879.427210394694,1,3.9,2,146,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Lucerne Hotel,1,1254.6022750421266,1,3.8,3,148,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,JW Marriott Essex House New York,1,1207.6566753087532,1,3.7,3,361,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Fairfield Inn & Suites - Marriott,1,517.1740757016676,1,3.7,2,81,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Trump International Hotel & Tower New York,1,807.8496381685877,1,3.7,3,149,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Hotel Belleclaire,1,1029.759858878573,1,3.3,2,290,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,ArtHouse Hotel New York City,1,1050.582024063093,1,3.2,2,344,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Six Columbus - Central Park,1,876.9833895177321,1,2.9,2,116,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Da Vinci Hotel,1,1077.5572325649443,1,2.8,2,65,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Empire Hotel,1,550.4482511091087,1,2.6,3,722,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,La Quinta by Wyndham New York City Central Park,1,869.9727675402495,1,2.5,2,89,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Hotel Riverside Studios,1,556.4524682708399,1,2.4,2,24,0.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Manhattan Getaways,1,970.7412559757896,1,3.0,2,2,0.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,WooGo Central Park-Tempo Hotel,1,708.3653443278221,0,1.6,2,9,0.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Amsterdam Inn,1,999.4649702830988,1,2.0,2,3,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Gail Flannigan Assoc,1,1011.414316204648,1,1.0,3,1,1.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Park Royal Owners,1,990.4014165853256,1,1.0,2,1,0.0,Hotels,hotel
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,JBL Live at Pier 97,1,698.5255246761213,1,3.5,2,11,1.0,Music Venues,park
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Basia Custom Headdresses & Accessories,1,958.748245414788,1,5.0,2,80,0.0,Bridal,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Icon Style,1,671.1453470589584,1,4.9,3,8,1.0,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Wade Maxx Art & Framing,1,635.5448650889273,1,4.9,2,32,1.0,Art Galleries,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Poetry Of Material Things,1,698.9952294764091,1,4.9,2,57,0.0,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,More & More Antiques,1,1136.6598246484857,1,4.7,2,23,1.0,Antiques,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Bowen Pharmacy,1,794.569442703156,1,4.6,2,14,0.0,Drugstores,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Mandu Apparel Kpop Store,1,941.9158118327074,0,4.5,4,12,1.0,"Books, Mags, Music & Video",shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Astro West,1,1285.9083978025944,1,4.5,2,12,1.0,Home Decor,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,KTcollection,1,864.1356171285532,1,4.5,2,42,1.0,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Liana,1,1038.9148491708945,1,4.5,3,17,0.0,Women's Clothing,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jonathan Adler,1,958.748245414788,1,4.5,3,13,1.0,Home Decor,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Chic Inspiration - Personal Shopper and Image Consulting,1,763.1652330543627,1,4.4,2,14,1.0,Personal Shopping,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Artiste Jewelers,1,725.7281259477953,1,4.4,2,27,0.0,Jewelry,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Eve Bari,1,1134.5456676726124,1,4.4,2,32,1.0,Accessories,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Joseph Pharmacy,1,623.8028094502058,1,4.4,2,64,1.0,Drugstores,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Stoopher & Boots,1,1205.1794075492858,1,4.4,3,14,1.0,Children's Clothing,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Stationery Toy World,1,785.5343789623588,1,4.3,2,32,1.0,Toy Stores,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jo Malone London,1,817.096654984483,1,4.3,3,23,1.0,Cosmetics & Beauty Supply,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Moleskine,1,810.3984067346871,1,4.3,2,8,1.0,Cards & Stationery,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Westsider Records,1,674.348914194949,1,4.2,2,49,1.0,Vinyl Records,shopping
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Fischer Brothers & Leslie Kosher Meat & Poultry,1,636.6350278498393,1,4.2,3,19,1.0,Meat Shops,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Trader Joe's,1,635.7022819178902,1,3.9,2,622,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Salumeria Rosi,1,784.3976551658185,1,3.9,3,602,1.0,Italian,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Market At Mercedes House,1,831.0540746270417,1,3.7,1,83,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Brooklyn Fare,1,165.31977660791134,1,3.6,2,21,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Bread & Honey,1,1015.3050108641736,1,3.4,2,130,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Whole Foods Market,1,776.7485365723282,1,3.4,2,889,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Williams-Sonoma,1,774.6178206588868,1,3.3,3,110,1.0,Specialty Food,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Fairway Market,1,856.5944330424146,1,3.3,2,602,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Citarella Gourmet Market - Upper West Side,1,892.5356930666787,1,3.3,3,122,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Gracefully,1,68.24587745990401,1,3.2,2,87,0.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Hudson Market,1,534.6116474192418,1,3.0,2,51,1.0,Organic Stores,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Pioneer Supermarket,1,941.8710575847758,1,2.8,2,87,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Gourmet Garage,1,388.8761163864348,1,2.6,2,92,1.0,Specialty Food,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jubilee Market Place,1,406.1355900261108,1,2.6,3,99,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,D'Agostino,1,799.7396337798112,1,2.5,3,68,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Morton Williams,1,663.4003112498783,1,2.2,2,55,1.0,Grocery,supermarket
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Wade Maxx Art & Framing,1,635.5448650889273,1,4.9,2,32,1.0,Art Galleries,museum
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Lincoln Center,1,297.6449660340284,1,4.5,3,305,1.0,Performing Arts,museum
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Art Students League of New York,1,1138.9146882375223,1,3.6,2,54,1.0,Art Schools,museum
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Lincoln Center,1,297.6449660340284,1,4.5,3,305,1.0,Performing Arts,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jazz at Lincoln Center,1,875.0794872775956,1,4.5,3,97,1.0,Jazz & Blues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Alice Tully Hall,1,445.6185339520789,1,4.5,2,34,1.0,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Jazz at Lincoln Center - Rose Theater,1,676.0297624806784,1,4.3,3,35,1.0,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Beacon Theatre,1,859.9499075342062,1,3.9,2,365,1.0,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Triad Theater,1,684.8861092609587,1,3.9,2,134,1.0,Performing Arts,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Bar Nine,1,990.7984082121176,1,3.7,2,422,1.0,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Stand Up NY,1,1124.6853151658115,1,3.1,2,347,1.0,Comedy Clubs,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Terminal 5,1,690.4274410352947,1,2.8,2,822,1.0,Music Venues,cinema
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The Art Students League of New York,1,1138.9146882375223,1,3.6,2,54,1.0,Art Schools,school
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,The School For Strings,1,892.1414701542611,1,3.3,3,4,1.0,Musical Instruments & Teachers,school
"Icon Pkg: W 64 St, Ams. & West E.",40.774623,-73.987749,21,Radiant Skin Dermatology and Laser,1,1322.4299792582174,1,2.0,4,69,1.0,Laser Hair Removal,hospital
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Pabade Cafe and Bakery,1,839.096286930993,1,4.9,1,76,1.0,Coffee & Tea,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Tacos Mi Mexico Food Truck,1,709.2808545003077,1,4.8,1,16,0.0,Mexican,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Chicken Insider,1,868.1412283286974,1,4.7,2,222,1.0,Chicken Wings,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Cafe on Fifth,1,934.5795854729424,1,4.7,1,9,0.0,Cafes,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Cassava House,1,1197.9218948832486,1,4.7,1,96,1.0,Juice Bars & Smoothies,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Mr  Moes Deli,1,227.2535934959526,1,4.7,1,26,0.0,Delis,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Teranga Harlem,1,1074.7966289161568,1,4.7,2,146,1.0,African,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Vegan grill,1,1004.2773185942984,1,4.6,2,40,1.0,Vegan,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Madame Bonté Café,1,605.6727676383367,1,4.6,1,108,1.0,Cafes,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Contento,1,980.5844499105908,1,4.6,3,116,1.0,Peruvian,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Las Panteras Negras,1,617.5061802450261,1,4.6,2,82,0.0,Mexican,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Koo Thai,1,883.1455075582203,1,4.6,2,34,1.0,Bubble Tea,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Bar Goyana,1,467.6822436630752,1,4.6,2,54,1.0,Cocktail Bars,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Bangklyn East Harlem,1,296.4895267391593,1,4.5,2,158,0.0,Thai,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Cascalote Latin Bistro,1,603.3605942185791,1,4.5,2,403,1.0,Latin American,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Chu Ros Thai,1,501.6114838282551,1,4.5,2,208,0.0,Thai,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Omar's,1,584.8579918901062,0,4.5,1,15,0.0,Food Trucks,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Blue Sky Deli,1,640.6192284558759,1,4.4,1,107,0.0,Delis,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,La Amistad Pizzeria & Grill,1,382.9079847743827,1,4.4,1,30,0.0,Salad,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Love Cafe,1,1111.2106334823395,1,4.4,1,188,0.0,Coffee & Tea,restaurant
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Pabade Cafe and Bakery,1,839.096286930993,1,4.9,1,76,1.0,Coffee & Tea,coffee
"Icon Pkg: E 102 St, 1st Ave & 2nd Ave",40.787629,-73.943185,10,Aromas Boutique Bakery,0,466.3255277924726,1,4.9,1,39,1.0,Bakeries,coffee
