Name_Station,Venue_Name,Venue_Address,Venue_Distance,Venue_Phone,Venue_Rating,Venue_Price,Venue_Review_Count,Venue_URL,Venue_Subcategory,Venue_Category
"Icon Pkg: W 71 St, Broadway & West E.",Gristedes,504 Columbus Ave,1145.8483798786515,(212) 721-3077,1.7,$$$,51,http://www.gristedes.com,Grocery,supermarket
"Icon Pkg: W 71 St, Broadway & West E.",Wade Maxx Art & Framing,191 Columbus Ave,380.95006350398455,(212) 799-6771,4.9,$$,32,http://www.wademaxx.com,Art Galleries,museum
"Icon Pkg: W 71 St, Broadway & West E.",Amsterdam Art Gallery,453 Amsterdam Ave,895.9257829500032,(212) 875-0431,4.7,$$,23,,Art Galleries,museum
"Icon Pkg: W 71 St, Broadway & West E.",Lincoln Center,70 Lincoln Center Plz,452.0351280693953,(212) 875-5000,4.5,$$$,305,http://lc.lincolncenter.org,Performing Arts,museum
"Icon Pkg: W 71 St, Broadway & West E.",Prohibition,503 Columbus Ave,1148.6573161657122,(212) 579-3100,3.8,$$,447,http://www.prohibition.net/,Bars,museum
"Icon Pkg: W 71 St, Broadway & West E.",Lincoln Center,70 Lincoln Center Plz,452.0351280693953,(212) 875-5000,4.5,$$$,305,http://lc.lincolncenter.org,Performing Arts,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Alice Tully Hall,1941 Broadway,473.57832586673425,(212) 721-6500,4.5,$$,34,http://www.lincolncenter.org/venue/alice-tully-hall,Music Venues,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Jazz at Lincoln Center - Rose Theater,33 W 60th St,942.9657045753722,(212) 721-6500,4.3,$$$,35,http://www.jalc.org,Music Venues,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Beacon Theatre,2124 Broadway,294.9338245953549,(212) 465-6225,3.9,$$,365,https://www.msg.com/beacon-theatre,Music Venues,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Triad Theater,158 W 72nd St,137.26074599899144,(212) 362-2590,3.9,$$,134,http://www.triadnyc.com,Performing Arts,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Stand Up NY,236 West 78th St,577.3556277719575,(917) 540-9028,3.1,$$,347,http://www.standupny.com/,Comedy Clubs,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Terminal 5,610 W 56th St,1264.508245668798,(212) 582-6600,2.8,$$,822,http://www.terminal5nyc.com,Music Venues,cinema
"Icon Pkg: W 71 St, Broadway & West E.",Scott's Pizza Tours,,3050.216691816978,,4.8,$$,381,http://www.scottspizzatours.com/,Pizza,bus
"Icon Pkg: W 71 St, Broadway & West E.",Harlem Spirituals / New York Visions,690 8th Ave,2272.654972484529,(212) 391-0900,4.3,$$,7,http://www.harlemspirituals.com/,Tours,bus
"Icon pkg: exchange pl, William & broad",L'Appart,225 Liberty St,902.7321331761838,(212) 981-8577,4.8,$$$$,147,http://www.lappartnyc.com,French,restaurant
"Icon pkg: exchange pl, William & broad",Voyager Espresso,110 William St,403.7770849905303,(212) 227-2744,4.7,$,176,http://www.voyagerespresso.com,Coffee & Tea,restaurant
"Icon pkg: exchange pl, William & broad",Pisillo Italian Panini,97 Nassau St,554.8682715346221,(212) 227-3104,4.6,$$,730,http://www.pisillopanini.com,Italian,restaurant
"Icon pkg: exchange pl, William & broad",Los Tacos No. 1,136 Church St,936.4193318649671,,4.6,$$,463,https://www.lostacos1.com,Tacos,restaurant
"Icon pkg: exchange pl, William & broad",Brooklyn Beef N’ Cheese,70 Pine St,202.01177104159453,(917) 261-2389,4.6,$$,160,http://www.beefncheesenyc.com,Burgers,restaurant
"Icon pkg: exchange pl, William & broad",Suited,45 John St,415.6582846608861,,4.6,$$,154,https://www.suitednyc.com,Breakfast & Brunch,restaurant
"Icon pkg: exchange pl, William & broad",La Parisienne,9 Maiden Ln,415.55353343560034,(646) 756-4911,4.6,$$,916,http://www.laparisiennenyc.com,Cafes,restaurant
"Icon pkg: exchange pl, William & broad",Jiannetto's Pizza Truck,100 Wall St,291.250350003222,(917) 753-0819,4.6,$,37,http://jiannettospizza.com,Pizza,restaurant
"Icon pkg: exchange pl, William & broad",Cafe 11,11 Broadway,348.15660732830776,(212) 425-2233,4.6,$$,41,http://www.cafe11nyc.com,Kosher,restaurant
"Icon pkg: exchange pl, William & broad",Lil Chef Mama,27 Cliff St,487.5167830307652,(646) 964-5555,4.5,$$,167,http://lil-chef-mama.square.site,Thai,restaurant
"Icon pkg: exchange pl, William & broad",Lunch Truck - Halal Cart,100 Nassau St,553.727359779345,,4.5,$,6,,Halal,restaurant
"Icon pkg: exchange pl, William & broad",Bombay Biryany Cart,Broadway & Liberty St,354.0713679276989,,4.5,$,6,,Indian,restaurant
"Icon pkg: exchange pl, William & broad",The Churro Man,L Train 6th Ave Station,973.6305514678531,,4.8,$,4,,Desserts,restaurant
"Icon pkg: exchange pl, William & broad",787 Coffee,66 Pearl St,279.34082312880344,(646) 449-9200,4.5,$,141,http://787coffee.com,Coffee & Tea,restaurant
"Icon pkg: exchange pl, William & broad",Sam's Falafel,Cedar St And Broadway,363.41722321790974,,4.5,$,226,,Falafel,restaurant
"Icon pkg: exchange pl, William & broad",Liberty Bagels,32 Broadway,248.38775382392117,(212) 381-1290,4.5,$,223,https://libertybagels.com,Bagels,restaurant
"Icon pkg: exchange pl, William & broad",Cafe Patoro,223 Front St,667.7754898645749,(917) 262-0031,4.5,$,229,http://www.cafepatoro.com,Bakeries,restaurant
"Icon pkg: exchange pl, William & broad",Manon Café,120 Broadway,286.99997739086734,(212) 766-6100,4.5,$,59,http://www.manoncafe.com/newyork.htm,Coffee & Tea,restaurant
"Icon pkg: exchange pl, William & broad",Greek Street Meat Cart,Corner of Wall St. & Broad St.,99.67634904078817,,4.5,$,11,,Food Stands,restaurant
"Icon pkg: exchange pl, William & broad",T-Swirl Crepe,2 Mott St,1311.891997612858,(212) 884-9280,4.4,$,256,http://t-swirlcrepe.com,Desserts,restaurant
"Icon pkg: exchange pl, William & broad",Voyager Espresso,110 William St,403.7770849905303,(212) 227-2744,4.7,$,176,http://www.voyagerespresso.com,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Suited,45 John St,415.6582846608861,,4.6,$$,154,https://www.suitednyc.com,Breakfast & Brunch,coffee
"Icon pkg: exchange pl, William & broad",La Parisienne,9 Maiden Ln,415.55353343560034,(646) 756-4911,4.6,$$,916,http://www.laparisiennenyc.com,Cafes,coffee
"Icon pkg: exchange pl, William & broad",Ambizza Cafe Food Truck,19 Old Slip,235.65876122179066,,4.5,$,38,,Food Trucks,coffee
"Icon pkg: exchange pl, William & broad",Matto Espresso,37 John St,426.2382031588281,(347) 882-8000,4.5,$,33,https://www.matto.com,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Funny Face Bakery,6 Fulton St,551.1083777889463,(646) 861-1274,4.5,$$,415,http://funnyfacebakery.com,Cupcakes,coffee
"Icon pkg: exchange pl, William & broad",787 Coffee,66 Pearl St,279.34082312880344,(646) 449-9200,4.5,$,141,http://787coffee.com,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Liberty Bagels,32 Broadway,248.38775382392117,(212) 381-1290,4.5,$,223,https://libertybagels.com,Bagels,coffee
"Icon pkg: exchange pl, William & broad",Cafe Patoro,223 Front St,667.7754898645749,(917) 262-0031,4.5,$,229,http://www.cafepatoro.com,Bakeries,coffee
"Icon pkg: exchange pl, William & broad",Manon Café,120 Broadway,286.99997739086734,(212) 766-6100,4.5,$,59,http://www.manoncafe.com/newyork.htm,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Fulton Stall Market,91 South St,557.0996425642244,(212) 349-1380,4.5,$$,20,http://www.fultonstallmarket.com,Farmers Market,coffee
"Icon pkg: exchange pl, William & broad",Claudia's Coffee Shop,125 Broad St,399.3969537404592,(212) 344-5215,4.4,$$,7,,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Five & Dime,8 Park Pl,760.28114843921,,4.4,$$,123,https://fivedime.nyc,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",The Greenmarket At Bowling Green,1 Bowling Green,378.52674286686494,(212) 788-7476,4.3,$$,9,http://www.grownyc.org/bowlinggreenmarket,Farmers Market,coffee
"Icon pkg: exchange pl, William & broad",Dragon Tea,106 Greenwich St,417.344510948342,(646) 478-7787,4.3,$$,167,https://www.dragonteanyc.com,Bubble Tea,coffee
"Icon pkg: exchange pl, William & broad",La Colombe Wall Street,67 Wall St,144.6012427664406,(212) 220-0415,4.3,$$,188,https://www.lacolombe.com/pages/cafes#new-york,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Blue Bottle Coffee,150 Greenwich St,566.7421584445236,(510) 653-3394,4.3,$$,163,https://bluebottlecoffee.com/us/eng,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",Blue Star Coffee,60 Wall St,126.42887528821794,,5.0,$,2,,Coffee & Tea,coffee
"Icon pkg: exchange pl, William & broad",West Bank Gourmet,21 West St,471.0311603450313,(212) 747-0577,4.2,$,55,http://westbankdeli.com,Delis,coffee
"Icon pkg: exchange pl, William & broad",Hole In The Wall,15 Cliff St,476.258096363545,(212) 602-9991,4.2,$$,798,https://holeinthewallnyc.com/financialdistrict,Breakfast & Brunch,coffee
"Icon pkg: exchange pl, William & broad",The Upstairs at 66,46 Stone St,197.89268396993558,(212) 943-1602,4.8,$$,26,https://www.route66smokehouse.com/the-upstairs-game-room,Lounges,bar
"Icon pkg: exchange pl, William & broad",La Parisienne,9 Maiden Ln,415.55353343560034,(646) 756-4911,4.6,$$,916,http://www.laparisiennenyc.com,Cafes,bar
"Icon pkg: exchange pl, William & broad",Fishmarket Restaurant,111 South St,699.3890223038225,(917) 363-8101,4.4,$$,642,http://fishmarketrestaurantnewyork.restaurant-facilities.com,Seafood,bar
"Icon pkg: exchange pl, William & broad",Five & Dime,8 Park Pl,760.28114843921,,4.4,$$,123,https://fivedime.nyc,Coffee & Tea,bar
"Icon pkg: exchange pl, William & broad",Monk Mcginn's,57 Murray St,945.1937624672702,(917) 265-8961,4.4,$$,142,http://monkmcginnsnyc.com,New American,bar
"Icon pkg: exchange pl, William & broad",Gran Morsi,22 Warren St,952.1467346004472,(212) 577-2725,4.4,$$$,503,http://www.granmorsi.com/,Italian,bar
"Icon pkg: exchange pl, William & broad",Osteria Del Porto,212 Front St,638.7051759138304,(646) 590-6053,4.3,$$$,83,http://delportonyc.com,Italian,bar
"Icon pkg: exchange pl, William & broad",Sky 55 Bar & Grill,55 Water St,320.0000010967082,(646) 590-6556,4.3,$$,32,http://www.masterpiececaterers.com,Bars,bar
"Icon pkg: exchange pl, William & broad",Golden Wuish The Duck House,6 Platt St,346.21506727488367,(212) 273-9296,4.3,$$$,156,http://goldenwuish.com,Asian Fusion,bar
"Icon pkg: exchange pl, William & broad",Da Claudio,21 Ann St,594.3473583164525,(212) 285-2668,4.2,$$,634,http://www.daclaudionyc.com/about.html,Italian,bar
"Icon pkg: exchange pl, William & broad",Schilling Restaurant & Bar,109 Washington St,461.03044773289685,(212) 406-1200,4.2,$$,209,http://www.schillingnyc.com,Austrian,bar
"Icon pkg: exchange pl, William & broad",Saga,70 Pine St,201.506593178016,(212) 339-3963,4.2,$$$$,77,https://www.saga-nyc.com,New American,bar
"Icon pkg: exchange pl, William & broad",The Dead Rabbit,30 Water St,305.8344436906751,(917) 540-5228,4.2,$$,1920,http://www.thedeadrabbit.com,Cocktail Bars,bar
"Icon pkg: exchange pl, William & broad",Crown Shy,70 Pine St,201.506593178016,(212) 517-1932,4.2,$$$$,602,http://crownshy.nyc,New American,bar
"Icon pkg: exchange pl, William & broad",O'Hara's Restaurant and Pub,120 Cedar St,424.1575417497696,(212) 267-3032,4.1,$$,598,,Irish Pub,bar
"Icon pkg: exchange pl, William & broad",Felice 15 Gold,15 Gold St,327.7631192701265,(212) 785-5950,4.1,$$$,473,https://www.felicerestaurants.com/felice-15-gold-street/,Wine Bars,bar
"Icon pkg: exchange pl, William & broad",Overstory,70 Pine St,201.62037941005335,(212) 339-3963,4.1,$$$,92,https://www.overstory-nyc.com,Cocktail Bars,bar
"Icon pkg: exchange pl, William & broad",The Hideaway Seaport,22 Peck Slip,711.3302333263144,(212) 385-2222,4.1,$$,135,http://thehideawayseaport.com/,Bars,bar
"Icon pkg: exchange pl, William & broad",Harry's,1 Hanover Sq,146.9306066466036,(212) 785-9200,4.1,$$$,820,https://www.harrysbarrestaurant.com,Steakhouses,bar
"Icon pkg: exchange pl, William & broad",Ryan Maguire's Bar & Restaurant,28 Cliff St,479.28529349010364,(212) 566-6906,4.1,$$,194,http://www.ryanmaguires.com,American,bar
"Icon pkg: exchange pl, William & broad",Artezen Hotel,24 John St,420.7263343467424,(212) 566-5511,4.5,$$,68,https://www.artezenhotel.com,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Four Seasons Hotel,27 Barclay St,750.56928481598,(646) 880-1999,4.3,$$$$,70,http://www.fourseasons.com/newyorkdowntown,Hotels,hotel
"Icon pkg: exchange pl, William & broad","Gild Hall, A Thompson Hotel",15 Gold St,327.7631192701265,(212) 232-7700,4.2,$$,263,https://www.thompsonhotels.com/hotels/new-york/new-york/gild-hall?src=agn_sabre_prop_yelp_businesslisting_lgatg_en_homepage_desktop,Hotels,hotel
"Icon pkg: exchange pl, William & broad","The Beekman, A Thompson Hotel",123 Nassau St,647.1637919269517,(212) 233-2300,4.2,$$$,201,https://www.thebeekman.com/?src=agn_sabre_prop_yelp_businesslisting_lgath_en_homepage_desktop,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Hyatt Centric Wall Street,75 Wall St,188.36082161798615,(212) 590-1234,4.0,$$$,322,https://www.centricbarandgrillrestaurant.com,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Hilton Garden Inn NYC Financial Center/Manhattan Downtown,6 Water St,379.08414938351206,(212) 248-1100,4.0,$$,72,https://ad.doubleclick.net/ddm/clk/527828222;335844332;i,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Residence Inn by Marriott New York Downtown Manhattan,170 Broadway,404.8647395498704,(212) 600-8900,3.9,$$,70,https://www.marriott.com/hotels/travel/nycrl-residence-inn-new-york-downtown-manhattan-world-trade-center-area/,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Club Quarters - Manhattan,140 Washington St,542.3325328869357,(212) 577-1133,3.8,$$,206,https://clubquartershotels.com/locations/club-quarters-hotel-world-trade-center-new-york-city,Hotels,hotel
"Icon pkg: exchange pl, William & broad",33 Seaport Hotel New York,33 Peck Slip,760.8173621511944,(212) 766-6600,3.8,$$$$,67,https://www.33seaporthotelnyc.com,Hotels,hotel
"Icon pkg: exchange pl, William & broad",albany,,835.2708262470436,,4.3,$$,3,http://www.anylodging.com/us/ny/albany-hotels,Hotels,hotel
"Icon pkg: exchange pl, William & broad",AC Hotel by Marriott New York Downtown,151 Maiden Lane,437.2634301336301,(212) 742-1900,3.8,$$,65,https://www.marriott.com/hotels/travel/nyclf-ac-hotel-new-york-downtown/,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Hampton Inn Manhattan-Seaport-Financial District,320 Pearl St,786.329490994118,(212) 571-4400,3.7,$$,80,https://ad.doubleclick.net/ddm/clk/553243768;362120882;k,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Wall Street Inn,9 S William St,144.31600076953856,(212) 747-1500,3.6,$$,55,http://www.thewallstreetinn.com,Hotels,hotel
"Icon pkg: exchange pl, William & broad",New York Marriott Downtown,85 W St at Albany St,559.2376160061169,(212) 385-4900,3.6,$$$,226,https://www.marriott.com/hotels/travel/nycws-new-york-marriott-downtown/,Hotels,hotel
"Icon pkg: exchange pl, William & broad",World Center Hotel,144 Washington St,545.1929093252351,(212) 577-2933,3.5,$$,161,http://www.worldcenterhotel.com,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Fairfield Inn by Marriott New York Manhattan/Financial District,161 Front St,425.4865368520217,(855) 816-6193,3.4,$$,93,https://ad.doubleclick.net/ddm/trackclk/N4406.128182.YELP/B30662500.377831414;dc_trk_aid=568947442;dc_trk_cid=201015580;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1?https://www.marriott.com/en-us/hotels/nyclm-fairfield-inn-new-york-manhattan-financial-district/overview/?scid=c71c00c9-6483-4d72-b4d2-902bf90022da&utm_source=%7b%7bts%7d%7d&pid=yelptb,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Hampton Inn Manhattan/Downtown-Financial District,32 Pearl St,368.44688991604175,(212) 480-3500,3.3,$$,59,https://ad.doubleclick.net/ddm/clk/553243783;362120897;n,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Millennium Hilton New York Downtown,55 Church St,611.8561885450323,(212) 693-2001,3.3,$$,432,https://www3.hilton.com/en/hotels/new-york/millennium-hilton-new-york-downtown-NYCMLHH/index.html?SEO_id=YELP-HI-NYCMLHH,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Holiday Inn Manhattan-Financial District,99 Washington St,441.74086163643517,(212) 791-2900,3.2,$$,143,https://www.ihg.com/holidayinn/hotels/us/en/new-york/nycwa/hoteldetail,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Holiday Inn Express New York City-Wall Street,126 Water St,243.34415989407682,(212) 747-9222,3.1,$$,76,https://www.ihg.com/holidayinnexpress/hotels/us/en/new-york/nycsf/hoteldetail,Hotels,hotel
"Icon pkg: exchange pl, William & broad",Vintage Queens NYC,18-23 Astoria Blvd,10199.92280849668,(917) 587-9644,5.0,$$,7,http://www.vintagequeensnyc.com,Sewing & Alterations,shopping
"Icon pkg: exchange pl, William & broad",Sam Swick Leather Goods,40 Exchange Pl,28.584771096122097,(212) 425-0791,4.9,$$,34,http://www.samswickleather.com,Luggage,shopping
"Icon pkg: exchange pl, William & broad",Modnitsa Styling,85 Broad St,226.76586452955542,(978) 238-8378,4.9,$$,14,http://www.modnitsastyling.com,Personal Shopping,shopping
"Icon pkg: exchange pl, William & broad",MaryOlive Design,209 Westminster Rd,7806.1187300995925,(347) 495-5188,4.8,$$,6,http://maryolivedesign.com,Interior Design,shopping
"Icon pkg: exchange pl, William & broad",21 Jewelry,2A Cortlandt St,455.54658780123066,(212) 748-8700,4.8,$,10,,Jewelry,shopping
"Icon pkg: exchange pl, William & broad",Charles Patrick Jewelers,14 Wall St,200.13458088920086,(212) 608-7460,4.8,$$,19,http://www.charlespatrickjewelers.com/home.html,Jewelry,shopping
"Icon pkg: exchange pl, William & broad",Swiss Precision Watchmaking & Repair,45 Nassau St,331.8029604641234,(212) 233-4000,4.8,$$,62,http://www.swissprecisionwatchmaking.com,Watches,shopping
"Icon pkg: exchange pl, William & broad",Wing On Wo & Co,26 Mott St,1362.6765782492687,(212) 962-3577,4.8,$$,37,https://www.wingonwoand.co,Antiques,shopping
"Icon pkg: exchange pl, William & broad",New York Diamond Center,65 Broadway,242.68011610995654,(212) 430-6397,5.0,$$,4,http://nydiamondcenter.com,Jewelry,shopping
"Icon pkg: exchange pl, William & broad",NYC CityStore,1 Centre St,998.2358376713623,(212) 386-0007,4.6,$$,9,https://www1.nyc.gov/site/dcas/about/citystore.page,Souvenir Shops,shopping
"Icon pkg: exchange pl, William & broad",Facets,99 7th Ave,4582.660459121764,(718) 638-3898,4.5,$$$$,417,http://www.facetsny.com,Jewelry,shopping
"Icon pkg: exchange pl, William & broad",Bowne & Co Stationers,209-211 Water St,577.2068446165208,(646) 628-2707,4.5,$$,31,https://southstreetseaportmuseum.org/visit/water-street/bowne-co-stationers/,Cards & Stationery,shopping
"Icon pkg: exchange pl, William & broad",The Container Store,283 Platinum Ave,19248.69002895455,(929) 900-7120,4.4,$$,9,https://www.containerstore.com/locations/showStore.htm?store=STA,Home Decor,shopping
"Icon pkg: exchange pl, William & broad",The Mysterious Bookshop,58 Warren St,1007.6652100522924,(212) 587-1011,4.4,$$,68,http://www.mysteriousbookshop.com,Bookstores,shopping
"Icon pkg: exchange pl, William & broad",9 To 5 Fashion Outlet,76 Nassau St,450.079927784663,,4.3,$,7,,Women's Clothing,shopping
"Icon pkg: exchange pl, William & broad",Habitat for Humanity NYC ReStore,62-01 Northern Blvd,10715.239352606955,(646) 876-9460,4.3,$,23,https://shop.habitatnyc.org,Community Service/Non-Profit,shopping
"Icon pkg: exchange pl, William & broad",Maison Bergogne,226 Bridge St,133433.32787259782,(213) 379-3900,5.0,$$,2,http://www.maisonbergogne.com,Antiques,shopping
"Icon pkg: exchange pl, William & broad",B & B Rare Books,165 Madison Ave,5080.095731039821,(646) 652-6766,5.0,$$,2,http://www.bbrarebooks.com/,Bookstores,shopping
"Icon pkg: exchange pl, William & broad",The Wedding Dresser,254 36th St,5550.963667778336,(347) 743-8493,4.3,$$,148,http://theweddingdresser.com/,Sewing & Alterations,shopping
"Icon pkg: exchange pl, William & broad",Brookfield Place,230 Vesey St,1029.6915266034785,(212) 978-1673,4.2,$$$,284,http://www.bfplny.com,Shopping Centers,shopping
"Icon pkg: exchange pl, William & broad",Simply Wine,55 Liberty St,323.0042808501284,(212) 406-9463,4.9,$$,41,http://www.simplywine.com/,"Beer, Wine & Spirits",supermarket
"Icon pkg: exchange pl, William & broad",Bangkok Center Grocery,104 Mosco St,1315.9943028758275,(212) 732-8916,4.5,$$,144,http://www.bangkokcentergrocery.com/,International Grocery,supermarket
"Icon pkg: exchange pl, William & broad",The Corkery Wine & Spirits,15 Bridge St,333.2620928788881,(212) 785-7285,4.5,$$,49,http://www.corkerywine.com,"Beer, Wine & Spirits",supermarket
"Icon pkg: exchange pl, William & broad",City Acres Market,70 Pine St,197.99726337726003,(917) 261-4530,3.7,$$$,145,http://cityacresmarket.com,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",Eataly NYC Downtown,101 Liberty St,484.54091871463015,(212) 897-2895,3.6,$$,1300,https://www.eataly.com/us_en/stores/nyc-downtown/?utm_source=yelp&utm_medium=Downtown&utm_campaign=EatalyNYCDowntown&utm_content=YelpCTA,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",Sugarfina - World Trade Center,185 Greenwich St,632.5827496763452,,3.6,$$$,37,http://www.sugarfina.com,Candy Stores,supermarket
"Icon pkg: exchange pl, William & broad",Le District - Market District,225 Liberty St,890.6124699900702,(212) 981-8588,3.3,$$$,603,https://www.ledistrict.com/marketdistrict,French,supermarket
"Icon pkg: exchange pl, William & broad",La Pizza & La Pasta at Eataly NYC Downtown,101 Liberty St,484.54091871463015,(212) 897-2895,3.3,$$,237,https://www.eataly.com/us_en/stores/nyc-downtown/downtown-pizza-pasta/,Pizza,supermarket
"Icon pkg: exchange pl, William & broad",Jubilee Marketplace,99 John St,402.66316713827035,(212) 233-0808,3.0,$$,246,http://www.jubileemarketplace.net,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",55 Fulton Market,55 Fulton St,539.9986084264701,(646) 581-9261,2.9,$$,152,,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",CTown Supermarkets,5 St James Pl,997.2469074289128,(212) 732-5653,2.5,$,28,https://locations.ctownsupermarkets.com/ctown-supermarkets-5c61237761bd,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",Bulls & Bears Winery,309 S End Ave,734.7668960777316,(212) 912-0890,2.2,$$$$,28,,"Beer, Wine & Spirits",supermarket
"Icon pkg: exchange pl, William & broad",Gristedes,315 S End Ave,743.5288031467659,(212) 233-7797,1.8,$$$,35,http://www.gristedes.com,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",Gristedes,71 South End Ave,704.4953256520972,,1.5,$$$,13,http://www.gristedes.com,Grocery,supermarket
"Icon pkg: exchange pl, William & broad",Cloud Gallery,66 W Broadway,975.4264581569053,(212) 619-2180,4.3,$$,22,http://www.cloudgallerynyc.com,Art Galleries,museum
"Icon pkg: exchange pl, William & broad",Pier 17,89 S St,714.6860048891045,(646) 822-6990,4.0,$$,202,https://www.pier17ny.com,Venues & Event Spaces,museum
"Icon pkg: exchange pl, William & broad",Monet's Garden,30 Wall St,117.16862487077181,,3.0,$$$,9,https://www.monets-garden.com,Art Galleries,museum
"Icon pkg: exchange pl, William & broad",Michael Shimmel Center For The Arts,3 Spruce St,720.5268174504246,(212) 346-1715,5.0,$$,2,http://www.pace.edu/culture,Performing Arts,cinema
"Icon pkg: exchange pl, William & broad",Pier 17,89 S St,714.6860048891045,(646) 822-6990,4.0,$$,202,https://www.pier17ny.com,Venues & Event Spaces,cinema
"Icon pkg: exchange pl, William & broad",League of Kitchens,,8089.029616007882,(617) 909-9358,5.0,$$,118,https://www.leagueofkitchens.com/,Cooking Classes,bus
"Icon pkg: exchange pl, William & broad",Scott's Pizza Tours,,5389.257808096532,,4.8,$$,381,http://www.scottspizzatours.com/,Pizza,bus
"Icon pkg: exchange pl, William & broad",Harlem Spirituals / New York Visions,690 8th Ave,6080.910058846443,(212) 391-0900,4.3,$$,7,http://www.harlemspirituals.com/,Tours,bus
"Icon pkg: exchange pl, William & broad",New York City Guitar School,251 W 30th St,5019.5031487894485,(646) 485-7244,4.9,$$,68,http://nycguitarschool.com/midtownyelp,Musical Instruments & Teachers,school
"Icon pkg: exchange pl, William & broad",Fitzgerald Jewelry,243 Grand St,4400.49822208878,(718) 387-6200,4.7,$$,53,http://fitzgeraldjewelry.com,Jewelry,school
"Icon pkg: exchange pl, William & broad",New York Jazz Workshop,265 W 37th St,5568.861241587986,(212) 287-5908,5.0,$$,2,https://newyorkjazzworkshop.com,Art Schools,school
"Icon pkg: exchange pl, William & broad",Modnitsa Atelier Jewelry Design,85 Broad St,232.58170481025655,(978) 238-8378,3.8,$$,22,http://www.modnitsaatelier.com/,Jewelry,school
"Icon pkg: exchange pl, William & broad",212Skin AL Dermatology,80 Beekman St,643.2804976228898,(212) 674-7777,4.4,$$,14,http://www.212skin.com,Dermatologists,hospital
"Icon pkg: exchange pl, William & broad","Sheryl D Clark, MD",109 E 61st St,7363.592321254772,(212) 750-2905,3.6,$$,23,http://sherylclarkmd.com,Dermatologists,hospital
"Icon pkg: exchange pl, William & broad",The Dermatology Specialists - South Street Seaport,220 Front St,666.9781079407162,(212) 385-3700,2.3,$$$$,222,https://www.thedermspecs.com/locations/south-street-seaport/,Dermatologists,hospital
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",Loopy's Eatery,156 W 29th St,1208.4925551273043,(212) 381-0060,5.0,$$,9,https://www.loopyseatery.com,Korean,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",El Jalapeno taqueria,204 W 4th St,771.1901751140634,(347) 697-0081,5.0,$,14,,Mexican,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",Mr. Jones Supper Club,22 Jones St,928.3229874347594,,5.0,$$$$,70,https://www.misterjonesnyc.com,Australian,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",Ambo,55C E 8th St,1285.973042883436,(646) 476-4214,4.8,$$,74,http://amboeats.com,Indian,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",P.E. & D.D. Fish Stand,Union Square W,1093.3711802805049,,4.8,$$$,17,,Food Stands,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",Chelsea Market Place,170 7th Ave,309.1682660351051,(212) 463-9048,4.8,$,21,,Delis,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",Yanni’s Coffee,96 7th Ave,343.06738383803497,(646) 833-7333,4.7,$,120,,Cafes,restaurant
"Icon Pkg: W 14 St, 8th Ave & 9th Ave",Breakfast Burritos El Donkey,75 9th Ave,358.54356236617053,,4.7,$,30,http://www.eldonkey.com/,Mexican,restaurant
